Tweet Id	Text	Name	Screen Name	UTC	Created At	Favorites	Retweets	Language	Client	Tweet Type	URLs	Hashtags	Mentions	Media Type	Media URLs			
1327686084139081728	"RT @SusanSchutte2 : Christopher Loche, 49, sales executive, member of the fire department, companion, father, brother, youth hockey coach, former college hockey player, Amityville NY – died of #COVID19 on March 25, 2020.
https://t.co/rxn9OTZWAk https://t.co/JXPM3zmGrS"	Judith Oppenheimer ✍️	OppenheimerFoto	2020-11-14T18:53:24.000Z	Sat Nov 14 18:53:24 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet	https://www.newsday.com/news/health/coronavirus/obituaries/christopher-loche-obituary-1.43863057 	1	0	photo	https://pbs.twimg.com/media/EkkNn42VgAA8hUO.jpg			
1327686083631464449	RT @DrEricDing : 2) This is El Paso 4 days ago. 10th mobile morgue to store the deceased. #COVID19 https://t.co/KFLCBfnsve	L White, PhD	MontanaLilly837	2020-11-14T18:53:24.000Z	Sat Nov 14 18:53:24 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet	https://twitter.com/DrEricDing/status/1325682118320660480 	1	0					
1327686083396706306	"RT @luiscarlosmeji7 : El Alcalde de Bogotá @ClaudiaLopez dio permiso para protesta de 7000 indígenas.
Pero negó permiso para entrar unos camiones con papas.
Por riesgo de covid19 🤔🤔"	Alberto Diaz Moreno	AlbertoDiazMor8	2020-11-14T18:53:24.000Z	Sat Nov 14 18:53:24 +0000 2020	0	0	es	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		0	1					
1327686083392532480	"RT @OpenInnoTR : Covid19 aşısı ve ilaçlar ticari birer meta olmamalıdır. Aşı ve ilaçların tüm bilgileri AÇIK İNOVASYON yaklaşımıyla ve AÇIK PATENT olarak tüm insanlığın bilgisine sunulmaldır.

Aşı firmaları kişi ve kurumların bağışları ile maliyetlerini karşılayabilir.

https://t.co/hSqLWkAqYF"	BilimKoop:	bilimkoop	2020-11-14T18:53:24.000Z	Sat Nov 14 18:53:24 +0000 2020	0	0	tr	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	Retweet	https://labourhub.org.uk/2020/11/14/the-vaccine-scramble/ 	0	0					
1327686082335449088	"It’s a little #medhat-centric this week but the message applies everywhere. Isolation is super dangerous. Do your part to slow the spread, the rest of us are tired of tragedy.
#COVID19 #Mentalhealth 

https://t.co/jOZCw2OcUR"	Scott Schmidt	shmitzysays	2020-11-14T18:53:23.000Z	Sat Nov 14 18:53:23 +0000 2020	2	1	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Tweet	https://medicinehatnews.com/commentary/opinions/2020/11/14/laying-it-out-we-cant-afford-to-add-more-stress-time-to-do-our-part/ 	3	0					
1327686082029379586	"@CryptoWhale Misinformation led by the US government towards that option was axed on populism and lies. Unfortunately the people are paying the price. Dont get me wrong there is no ""perfect option"" but governments should be honest about the real issue of covid19. Otherwise they'll lose TRUST."	Smallfrenchwhale	Smallfrenchwha1	2020-11-14T18:53:23.000Z	Sat Nov 14 18:53:23 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Reply		0	1					
1327686081601560577	RT @HLGatell : Hasta ahora no existe ninguna vacuna ni tratamiento específico contra #COVID19, pero está en cada persona la posibilidad de reducir el riesgo. Las fiestas familiares son un medio efectivo de contagios, hay que evitar llevarlas a cabo. https://t.co/PdF8vGfnsa	Martin Treviño	MartinTrevio14	2020-11-14T18:53:23.000Z	Sat Nov 14 18:53:23 +0000 2020	0	0	es	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		1	0	video	https://video.twimg.com/amplify_video/1327441391073382400/vid/640x360/PF19GoaVZP1qaIw8.mp4?tag=13			
1327686081563779074	RT @gozennedemek : @drfahrettinkoca Sayın bakanım, lütfen sesimizi duyun, bizler korkuyoruz! Sağlığımızdan olmak istemiyoruz. Eğitim online oldu, sınavı da online olabilir, aramızda Covid19 pozitif olanlar var! Yüz yüze sınav hepimiz için çok riskli! #AntrenorSınavlarıOnlineYapılsın	Göktürk ŞAHİN	Gokturk_Sahin_	2020-11-14T18:53:23.000Z	Sat Nov 14 18:53:23 +0000 2020	0	0	tr	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	Retweet		1	1					
1327686081077145602	RT @DrEricDing : ⚠️MOTHER OF GOD—El Paso nurse’s horrifying story of hospital situation. There is a COVID room nicknamed “the pit” where no doctors enter, patients only get 3 CPR cycles—patients are sent there to just wait, code &amp; die. None has survived “the pit”. #COVID19 https://t.co/vvih3rVzPL	champagne charlie	myliquidlibrary	2020-11-14T18:53:23.000Z	Sat Nov 14 18:53:23 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet		1	0	video	https://video.twimg.com/ext_tw_video/1327396333339242496/pu/vid/360x480/kKHB0q86lW5rHCEu.mp4?tag=10			
1327686081043714048	@AlohaGenteLinda 4 personas que conozco murieron por Covid19.	El riojasaurio	josanagasta1	2020-11-14T18:53:23.000Z	Sat Nov 14 18:53:23 +0000 2020	0	0	es	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Reply		0	1					
1327686079969947653	"RT @gorka_orive : Un nuevo resumen de las evidencias científicas sobre la COVID19  de esta ultima semana. Desde los avances sobre vacunas, a lo último sobre aerosoles, anticuerpos, confinamientos, etc. Un espacio también para la concienciación.
Agradezco RT.  Abro hilo."	Alicia Rico	alirri	2020-11-14T18:53:23.000Z	Sat Nov 14 18:53:23 +0000 2020	0	0	es	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet		0	0					
1327686078212542466	"RT @valerieboyer13 : 💬""Nous avons des étrangers aujourd'hui qui refusent de se faire tester pour la #Covid19 pour rester en France. Voilà la réalité !"" #PLFSS #DirectSénat https://t.co/AfWOlQqniX"	CMARTYLUSO♌158	CMARTYLUSO1	2020-11-14T18:53:22.000Z	Sat Nov 14 18:53:22 +0000 2020	0	0	fr	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		3	0	video	https://video.twimg.com/ext_tw_video/1327618268694261761/pu/pl/NO25sF4IU_UIUoUh.m3u8?tag=10			
1327686076945870854	"RT @Callystor : Images de la puissante mobilisation de #Nice ce #14novembre.
La colère citoyenne grandit contre l'#Absurdistan autoritaire de #Macron.🔥
#Covid19 #coronavirus
#France #GiletsJaunes
#TousContreMacronJour47
via @Silom909303
https://t.co/Mf5DJ8vWw5"	Nicolas FLAMEL	Nicolas37149364	2020-11-14T18:53:22.000Z	Sat Nov 14 18:53:22 +0000 2020	0	0	fr	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet		9	1	video	https://video.twimg.com/ext_tw_video/1327604800951881729/pu/pl/haP6liMrgto6eFEU.m3u8?tag=10			
1327686076882776064	RT @DrEricDing : 📍El Paso, TX is so understaffed they are using inmates to help move deceased #COVID19 patients to the mobile overflow morgues. https://t.co/4KRXYBCdWo	trueromance	mlzv22	2020-11-14T18:53:22.000Z	Sat Nov 14 18:53:22 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		1	0	photo	https://pbs.twimg.com/media/EmyU7mlXEAEp3ko.jpg	https://pbs.twimg.com/media/EmyU7nYWMAERkIz.jpg		
1327686076283068416	RT @DrEricDing : 📍El Paso, TX is so understaffed they are using inmates to help move deceased #COVID19 patients to the mobile overflow morgues. https://t.co/4KRXYBCdWo	plantfool	plantfool2112	2020-11-14T18:53:22.000Z	Sat Nov 14 18:53:22 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet		1	0	photo	https://pbs.twimg.com/media/EmyU7mlXEAEp3ko.jpg	https://pbs.twimg.com/media/EmyU7nYWMAERkIz.jpg		
1327686076165713920	"RT @StefSimanowitz : “Sweden hoped herd immunity would curb #COVID19. Don't do what we did” write 25 leading Swedish scientists

“Sweden’s approach to COVID has led to death, grief &amp; suffering. The only example we're setting is how not to deal with a deadly infectious disease” https://t.co/azOg6AxSYH https://t.co/u2IqU5iwEn"	George Dawson 🇺🇸	dawso007	2020-11-14T18:53:22.000Z	Sat Nov 14 18:53:22 +0000 2020	0	0	en	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	Retweet	https://www.usatoday.com/story/opinion/2020/07/21/coronavirus-swedish-herd-immunity-drove-up-death-toll-column/5472100002/ 	1	0	photo	https://pbs.twimg.com/media/EmzViucWEAYsH_U.jpg	https://pbs.twimg.com/media/EmzViuhXYAEOryv.jpg	https://pbs.twimg.com/media/EmzViuZXMAEO5cx.jpg	https://pbs.twimg.com/media/EmzViuZXMAM08Yo.jpg
1327686075914072065	"SEÑOR @JuanMa_Moreno NO HAY RECURSOS, ¿DÓNDE HA ECHADO LOS MILLONES💰DEL COVID19?😡👉Camas para covid en cafeterías y capillas d hospitales d Málaga y Granada🏥En Sevilla 1.092 positivos en 24 h, los pacientes covid son 1/3 del total en los hospitales🤬🤬
https://t.co/2XFOpdAOTo https://t.co/r6In0MNhLk"	Cayetano Recio 🔻	caye_recio	2020-11-14T18:53:22.000Z	Sat Nov 14 18:53:22 +0000 2020	4	4	es	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Tweet	https://www.elplural.com/autonomias/andalucia/colapso-sanitario-andalucia-camas-enfermos-covid-cafeterias-capillas-hospitales-malaga-granada_253000102 	0	1	photo	https://pbs.twimg.com/media/Emzjcl-XcAAPXmz.jpg			
1327686075544952835	RT @GovLarryHogan : Maryland has added 2,321 new #COVID19 cases—by far the largest daily increase we’ve ever seen—and 20 deaths in the past 24 hours. Our statewide positivity rate has risen to 6.16%, and there are 921 total COVID-19 hospitalizations, a 120% increase over the past month. https://t.co/fkomh2Ndxq	Coach Hall	CoachW_Hall	2020-11-14T18:53:22.000Z	Sat Nov 14 18:53:22 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet		1	0	photo	https://pbs.twimg.com/media/Emy0WWpW8AEGRF0.jpg			
1327686073271595009	"RT @VisitaPuebla : El Centro Histórico de Puebla es un museo al aire libre. 

Para evitar aglomeraciones que causen la propagación del #Covid19 se aplican medidas que te permiten recorrerlo con tranquilidad.

Sigue las indicaciones y disfruta la visita. 

#PueblaTeEspera
#PueblaCiudadPatrimonio https://t.co/omKoEEQBOV"	Gobernación Mpal (Segom)	GobernacionPue	2020-11-14T18:53:21.000Z	Sat Nov 14 18:53:21 +0000 2020	0	0	es	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		3	0	photo	https://pbs.twimg.com/media/EmydYDFXEAEC0T7.jpg			
1327686071782674433	"RT @DrOlufunmilayo : This is the same Access Bank that went to “donate” 1billion naira to Covid19. By the next few months, they started slashing salaries and sacking young people. Animals in suit and tie.

Today they are exposed as working with CBN to oppress young people.

An eternally useless bank."	IgboMan says....#EndSWATNOW👊	mijenwadecoy	2020-11-14T18:53:21.000Z	Sat Nov 14 18:53:21 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		0	0					
1327686070197170189	RT @lifebiomedguru : At prevalence 3.5% by far most PCR tests for COVID19 will be FALSE POSITIVES.  This is widely known in diagnostics, it's why we don't all get CT scans for cancer every year.  We are setting COVID19 False Alarms off everywhere and destroying our society in the process. @elonmusk https://t.co/CB4qlGZmVY	elizabeth	elizabe68496530	2020-11-14T18:53:21.000Z	Sat Nov 14 18:53:21 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet		0	1	photo	https://pbs.twimg.com/media/EmyUrqKXUAIYu_9.jpg			
1327686069635215360	"RT @aetchebarne : Trágico: 
Tanto que lo criticaban a Bolsonaro, Argentina ya tiene casi la misma cantidad de muertos por millón supuestamente por Covid19, que Brasil:
769 vs 772. 
Pero nosotros con la economía destruida x 7 meses de cuarentena."	martin cupani	martin_cba75	2020-11-14T18:53:20.000Z	Sat Nov 14 18:53:20 +0000 2020	0	0	es	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		0	0					
1327686067001184256	@paulaptlb @melidiazpr @govkristinoem Lockdowns don’t save lives though. You’re arguing a false equivalency. Lockdowns do kill people. Why don’t you go look up the % of the deaths that are in LTC facilities. Go look up the % of the deaths are actually due to COVID19 versus wild attribution.	Katie	katiehasedits	2020-11-14T18:53:20.000Z	Sat Nov 14 18:53:20 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Reply		0	3					
1327686066388647937	RT @monicarhor : Coronavirus: San Antonio boy's parents die from COVID-19 102 days apart | https://t.co/vQDRP2bG7d https://t.co/EUSamj0XB8	Rebecca McHood 🇺🇸	RebeccaforAZ	2020-11-14T18:53:20.000Z	Sat Nov 14 18:53:20 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet	http://abc13.com https://abc13.com/raiden-gonzalez-texas-parents-die-from-covid19-boy-loses-coronavirus-san-antonio-covid/7939647/ 	0	0					
1327686065830862848	‘Can’t take any more’: Lisbon’s bar, restaurant workers protest amid COVID-19 rules – https://t.co/tt6hmXIYfd #COVID19 #Lisbon #Portugal #Health #Protest #Business https://t.co/GGqCVSgh1G	MyLuso	MyLuso	2020-11-14T18:53:19.000Z	Sat Nov 14 18:53:19 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Tweet	https://myluso.com/cant-take-any-more-lisbons-bar-restaurant-workers-protest-amid-covid-19-rules/ 	6	0	photo	https://pbs.twimg.com/media/EmzjcHuUcAEiwfx.jpg			
1327686062278402048	"RT @StefSimanowitz : “Sweden hoped herd immunity would curb #COVID19. Don't do what we did” write 25 leading Swedish scientists

“Sweden’s approach to COVID has led to death, grief &amp; suffering. The only example we're setting is how not to deal with a deadly infectious disease” https://t.co/azOg6AxSYH https://t.co/u2IqU5iwEn"	RedFrog	_RedFrog	2020-11-14T18:53:19.000Z	Sat Nov 14 18:53:19 +0000 2020	0	0	en	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	Retweet	https://www.usatoday.com/story/opinion/2020/07/21/coronavirus-swedish-herd-immunity-drove-up-death-toll-column/5472100002/ 	1	0	photo	https://pbs.twimg.com/media/EmzViucWEAYsH_U.jpg	https://pbs.twimg.com/media/EmzViuhXYAEOryv.jpg	https://pbs.twimg.com/media/EmzViuZXMAEO5cx.jpg	https://pbs.twimg.com/media/EmzViuZXMAM08Yo.jpg
1327686062064496642	RT @nathanpsmad : En France, le débat dérange quand on n'est pas d'accord avec la pensée unique du mandarin. Soutenons les chercheurs et médecins de terrain attaqués pour le simple fait d'avoir voulu éviter aux patients avec #COVID19 un traitement toxique et interdisons enfin le charlatanisme ! https://t.co/Dfgvji3y88	CIH Rennes	CihRennes	2020-11-14T18:53:19.000Z	Sat Nov 14 18:53:19 +0000 2020	0	0	fr	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet	https://twitter.com/dupontaignan/status/1326853531182243841 	1	0					
1327686061506654208	RT @DrEricDing : ⚠️MOTHER OF GOD—El Paso nurse’s horrifying story of hospital situation. There is a COVID room nicknamed “the pit” where no doctors enter, patients only get 3 CPR cycles—patients are sent there to just wait, code &amp; die. None has survived “the pit”. #COVID19 https://t.co/vvih3rVzPL	🥂 Dawn Howard 🎆	realdawnhoward	2020-11-14T18:53:18.000Z	Sat Nov 14 18:53:18 +0000 2020	0	0	en	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	Retweet		1	0	video	https://video.twimg.com/ext_tw_video/1327396333339242496/pu/vid/360x480/kKHB0q86lW5rHCEu.mp4?tag=10			
1327686059333873664	"RT @CanSocVirol : CSV is pleased to announce the 2nd Virtual Event dedicated to Canadian Research on #SARSCoV2 #COVID19 on Dec 15th 4:00-6:30 PM. 
SAVE the DATE. 
Program and details will be released soon.
Thank you to our sponsors @NorgenBiotek @VirusesMDPI @ACSPublications #ACSID https://t.co/0lIs34vRRE"	Dia Koupantsis	diakou3	2020-11-14T18:53:18.000Z	Sat Nov 14 18:53:18 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		3	3	photo	https://pbs.twimg.com/media/EmWDSh_XEAAFmGz.jpg			
1327686059145240577	"Die Intensivmedizin ist am Rande der Leistungskapazitäten. Der #Lockdown stellt uns alle vor große Herausforderungen: Wirtschaftlich, für Familien &amp; Erwerbstätige.
Umso mehr gilt es, zusammenzuhalten, gemeinsam durch die schwierige Zeit zu gehen.

#covid19 @PhilippJauernik https://t.co/sk8awv4ZNa"	Paneuropa Österreich	paneuropa_at	2020-11-14T18:53:18.000Z	Sat Nov 14 18:53:18 +0000 2020	0	1	de	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Tweet		2	1	photo	https://pbs.twimg.com/media/EmzjbhOWEAIraOl.jpg			
1327686058587385856	"RT @H_Ciloglu : 🎯 Zurich'de D-C vitamini takviyeleri ve yanında Selenyum, Çinko, Omega 3, Magnezyum sayesinde huzurevindeki yaşlılarda Covid19'un hafif seyrettiği ortaya çıkmış.

#Aşı, #Maske ve #HESKodu değil gerçek Fonksiyonel Tıp ve Tedaviler yaşam kurtarıyor.

#UZAKDURUN #plandemiyibitir https://t.co/wbRyQMdpIW"	📜🗣️📣 HAKÎKAT TELLALI 🇹🇷🇦🇿🇵🇰🏹🎯	KamerNecmi	2020-11-14T18:53:18.000Z	Sat Nov 14 18:53:18 +0000 2020	0	0	tr	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		5	0	photo	https://pbs.twimg.com/media/Ems3AZrXYAAUsWt.jpg			
1327686057329111040	@Gedankenstich CoVid19 hast Du vergessen	Sebastian Willing	PAL_Blog	2020-11-14T18:53:17.000Z	Sat Nov 14 18:53:17 +0000 2020	0	0	de	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Reply		0	1					
1327686057203261442	RT @SemperFiMessi : Toni Kroos not wearing mask during covid19 and talks about being a role model. https://t.co/H3YI8IMlLj	Jose	_ISpeaktruthh	2020-11-14T18:53:17.000Z	Sat Nov 14 18:53:17 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet	https://twitter.com/realmadriden/status/1319986152850526209 	0	0					
1327686057115181056	"RT @osururalhealth : Per capita active #COVID19 cases in #Oklahoma per 100k population as of 11/13

🚜 Noncore (rural): 752
🏡 Micropolitan (rural): 699
🚜 + 🏡 combined rural: 720
🏙 Urban: 607

#okhealth #ruralhealth

More: https://t.co/5XytvD6lrF"	Brett Dickerson	BrettDOkc	2020-11-14T18:53:17.000Z	Sat Nov 14 18:53:17 +0000 2020	0	0	ca	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	Retweet	http://bit.ly/covid_dboard 	4	0					
1327686056309911557	RT @DrEricDing : ⚠️MOTHER OF GOD—El Paso nurse’s horrifying story of hospital situation. There is a COVID room nicknamed “the pit” where no doctors enter, patients only get 3 CPR cycles—patients are sent there to just wait, code &amp; die. None has survived “the pit”. #COVID19 https://t.co/vvih3rVzPL	Eva Rovin🤷🏾‍♀️	EvaRovin	2020-11-14T18:53:17.000Z	Sat Nov 14 18:53:17 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet		1	0	video	https://video.twimg.com/ext_tw_video/1327396333339242496/pu/vid/360x480/kKHB0q86lW5rHCEu.mp4?tag=10			
1327686056200826882	@Asamoh_ Covid19 is real folks.	Mohamed Rashid Osman	MohamedRashido1	2020-11-14T18:53:17.000Z	Sat Nov 14 18:53:17 +0000 2020	0	0	en	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"	Reply		0	1					
1327686055588401152	RT @DrEricDing : ⚠️MOTHER OF GOD—El Paso nurse’s horrifying story of hospital situation. There is a COVID room nicknamed “the pit” where no doctors enter, patients only get 3 CPR cycles—patients are sent there to just wait, code &amp; die. None has survived “the pit”. #COVID19 https://t.co/vvih3rVzPL	Jeannine	llbnine9	2020-11-14T18:53:17.000Z	Sat Nov 14 18:53:17 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet		1	0	video	https://video.twimg.com/ext_tw_video/1327396333339242496/pu/vid/360x480/kKHB0q86lW5rHCEu.mp4?tag=10			
1327686053445165060	"RT @Est1818 : Supervisor drug tests: corona vaccine can be very dangerous and even mutate our DNA.

Toezichthouder medicijntesten: coronavaccin kan heel gevaarlijk zijn en zelfs ons DNA muteren.

https://t.co/vjz2L0oP1e

#coronavirus #Covid_19 #COVID19 #Vaccinatie #vaccination"	Est1818	Est1818	2020-11-14T18:53:17.000Z	Sat Nov 14 18:53:17 +0000 2020	0	0	nl	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	Retweet	https://youtu.be/FySGgOkmKnM 	5	0					
1327686051800915968	"RT @GoIStats : It is not only the households but the market place is also witnessing the presence of our #DataWarriors in spreading the message of  #JanAndolanCampaign for #Covid19. Here are some glimpses of the same;
#Unite2FightCorona 
@Rao_InderjitS
@NITIAayog
@mygovindia
@MIB_India https://t.co/6WefU7mBDk"	Kamal Vas Giri	VasGiri	2020-11-14T18:53:16.000Z	Sat Nov 14 18:53:16 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		4	4	video	https://video.twimg.com/ext_tw_video/1326998834082246656/pu/pl/OuKULBddV3Nj0n8P.m3u8?tag=10			
1327686050609819649	As doctors die of covid19 tanga tanga are placating youths with bikes n wheelbarrow n playing politics with covid19 https://t.co/kOyGJFh0rH	#AfricaKillsHerSun	JoeAsali	2020-11-14T18:53:16.000Z	Sat Nov 14 18:53:16 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Tweet	https://twitter.com/JMjuniorK/status/1327684584172085248 	0	0					
1327686050508988417	"✴️ 病床使用率、39都道府県で悪化 重症患者も13都道府県で増加
#COVID19
…たった1週間で10ポイント悪化
無能なスガ政権は第三波の定義さえ無く責任逃れの準備と
国民に還元されない予算を確保することでやってる感アピール
武漢の悲劇がここ日本で繰り返されない保証はない
https://t.co/14Tj82bWXQ"	坂本享春	kiharu_149168	2020-11-14T18:53:16.000Z	Sat Nov 14 18:53:16 +0000 2020	0	0	ja	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Tweet	https://news.yahoo.co.jp/articles/cba366be009a7c2d0eadf7ac5a15034fef2c2cfd 	1	0					
1327686049691299841	RT @GabrielScally : People with no sense fixated on Sweden and promoted it in order to attack attempts to control #COVID19 in the UK and Ireland. How wrong they were.  https://t.co/1mmtAX5j8N via @businessinsider	Calum Webster	CalumWebster	2020-11-14T18:53:16.000Z	Sat Nov 14 18:53:16 +0000 2020	0	0	en	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	Retweet	https://www.businessinsider.com/sweden-herd-immunity-second-wave-coronavirus-cases-hospitalisations-surge-2020-11?utmSource=twitter&utmContent=referral&utmTerm=topbar&referrer=twitter 	1	1					
1327686048110039042	"RT @JMCarrerasGob : Mantener las medidas preventivas y de distanciamiento social es esencial para evitar la propagación del #COVID19
No bajemos la guardia. Por tu salud y la de todos, #SiSalesCuídate https://t.co/tWUIdBlEDu"	Cecy González Gordoa	cecyglzgordoa	2020-11-14T18:53:15.000Z	Sat Nov 14 18:53:15 +0000 2020	0	0	es	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet		2	0	photo	https://pbs.twimg.com/media/EmzaxHQWEAAbWrb.jpg			
1327686045048188930	"@PastorRyanK @JacksonLashier I work in Mental Health. There is an untold cost of #COVID19 that we won’t know yet...

https://t.co/923M8UUjNu"	stephen fife	methodistmonk	2020-11-14T18:53:15.000Z	Sat Nov 14 18:53:15 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Reply	https://www.mayoclinic.org/diseases-conditions/coronavirus/in-depth/covid-19-suicide-risk/art-20490350 	1	2					
1327686043945082887	"RT @OpenInnoTR : Covid19 aşısı ve ilaçlar ticari birer meta olmamalıdır. Aşı ve ilaçların tüm bilgileri AÇIK İNOVASYON yaklaşımıyla ve AÇIK PATENT olarak tüm insanlığın bilgisine sunulmaldır.

Aşı firmaları kişi ve kurumların bağışları ile maliyetlerini karşılayabilir.

https://t.co/hSqLWkAqYF"	Açık İnovasyon Derneği-Open Innovation Association	OpenInnoTR	2020-11-14T18:53:14.000Z	Sat Nov 14 18:53:14 +0000 2020	0	0	tr	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	Retweet	https://labourhub.org.uk/2020/11/14/the-vaccine-scramble/ 	0	0					
1327686042879660041	"RT @NicholasKalungi : The @UgandaEC must immediately stamp her authority on all politicians undermining the #COVID19 SOPs.

COVID-19 cases are soaring up here and deaths escalating.

In neighbouring Kenya, H.E Uhuru Kenyatta suspended all political rallies until next year.

Let us not be #COVIDIOTS ! https://t.co/OZso7kPaBs"	Ntulume L. Nicholas	djnicknicholas	2020-11-14T18:53:14.000Z	Sat Nov 14 18:53:14 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		2	1	photo	https://pbs.twimg.com/media/EmzcGneXUAcrWqk.jpg	https://pbs.twimg.com/media/EmzcG6LXYAMF2iY.jpg	https://pbs.twimg.com/media/EmzcHLbWEAM6y4j.jpg	
1327686041487097857	RT @GovSisolak : Fellow Nevadans  - we are at a critical juncture in our response to #COVID19. Today, we recorded 2,269 new cases, including mine. I again want to underscore the importance for Nevadans to stay home when they can to help protect themselves and our communities. https://t.co/SN6EjNKXQg	ellie 🌫	tresureislands	2020-11-14T18:53:14.000Z	Sat Nov 14 18:53:14 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet		1	0	photo	https://pbs.twimg.com/media/EmzYRhlUYAAWSfV.jpg			
1327686041353015301	RT @IsaacWaihenya : Dr. Jackline Njoroge is among the FOUR doctors who succumbed to #COVID19 in the last 24 hours according to KMPDU. Jackie was the Deputy Medical superintendent at Thika Level 5 hospital. https://t.co/ybqToSDCts	Howard Green, MD	DermHAG	2020-11-14T18:53:14.000Z	Sat Nov 14 18:53:14 +0000 2020	0	0	en	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	Retweet		1	0	photo	https://pbs.twimg.com/media/EmzCywnXcAA2BSv.jpg			
